Db,Source,originalsource,Site,Habitat_type,Latitude,Longitude,Site_name,Plot,sitename,Soil_type,Year collected,Depth,U_depth_cm,L_depth_cm,Center Depth (cm),BD_reported_g_cm3,Gamma Year,fractionC,fractionOM,fraction inorgC,fracCmodeled,fractionN,,notes,DOI,,N_perc,OC_perc,C/N,,C density,N density mg cm-3,C:N=15,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 0.5,,,,,,,0.5042,0.897296027,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 1.0,,,,,,,1.9368,0.982752791,,0.02791932,,,,0.001251878,,,,,0.125187791,2.791932048,22.3019516,,,0.123028651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 1.5,,,,,,,3.3694,0.451463449,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 2.0,,,,,,,4.802,0.786003496,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 2.5,,,,,,,6.2346,0.962216669,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 3.0,,,,,,,7.6672,0.892658838,,0.034457593,,,,0.001458352,,,,,0.145835231,3.445759309,23.62775636,,,0.130181108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 3.5,,,,,,,9.0998,1.103982155,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 4.0,,,,,,,10.5324,1.425935546,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 4.5,,,,,,,11.965,0.82111364,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 5.0,,,,,,,13.3976,0.626351712,,0.035615908,,,,0.001476339,,,,,0.147633927,3.561590824,24.12447401,,,0.092470763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 5.5,,,,,,,14.8302,0.601178401,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 6.0,,,,,,,16.2628,0.88338446,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 6.5,,,,,,,17.6954,0.687297621,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 7.0,,,,,,,19.128,0.923794248,,0.049244897,,,,0.001998686,,,,,0.199868647,4.924489655,24.63863001,,,0.184637507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 7.5,,,,,,,20.5606,1.406724336,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 8.0,,,,,,,21.9932,1.278207961,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 8.5,,,,,,,23.4258,1.272908317,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 9.0,,,,,,,24.8584,1.188114008,,0.033655894,,,,0.001449007,,,,,0.144900712,3.365589354,23.22686557,,,0.172158566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 9.5,,,,,,,26.291,1.023825035,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 10.0,,,,,,,27.7236,0.923794248,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 10.5,,,,,,,29.1562,0.77209193,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 11.0,,,,,,,30.5888,0.795940329,,0.041327983,,,,0.001638002,,,,,0.163800156,4.132798333,25.23073497,,,0.13037515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 11.5,,,,,,,32.0214,0.860198517,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 12.0,,,,,,,33.454,1.060260089,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 12.5,,,,,,,34.8866,0.831050473,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 13.0,,,,,,,36.3192,1.008588557,,0.033385442,,,,0.001451212,,,,,0.145121194,3.338544218,23.00521471,,,0.146367575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 13.5,,,,,,,37.7518,1.136442476,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 14.0,,,,,,,39.1844,0.986065069,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 14.5,,,,,,,40.617,1.080796211,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 15.0,,,,,,,42.0496,1.094707777,,0.03822886,,,,0.001622743,,,,,0.162274314,3.822885992,23.55817077,,,0.177642953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 15.5,,,,,,,43.4822,0.913857415,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 16.0,,,,,,,44.9148,1.0794713,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 16.5,,,,,,,46.3474,1.075496567,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 17.0,,,,,,,47.78,1.113256532,,0.040537332,,,,0.001688729,,,,,0.168872919,4.053733244,24.00463773,,,0.18799888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 17.5,,,,,,,49.2126,1.154328776,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 18.0,,,,,,,50.6452,1.220574329,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 18.5,,,,,,,52.0778,1.345115971,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 19.0,,,,,,,53.5104,1.293444439,,0.035333531,,,,0.001478709,,,,,0.147870867,3.533353144,23.89485642,,,0.191262751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 19.5,,,,,,,54.943,1.155653687,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 20.0,,,,,,,56.3756,1.247735007,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 21.0,,,,,,,58.7356,0.9733128,,0.036518444,,,,0.001468126,,,,,0.146812638,3.651844419,24.87418304,,,0.142894619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 22.0,,,,,,,61.622,1.162443856,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 23.0,,,,,,,64.5084,1.127002485,,0.033078569,,,,0.001392927,,,,,0.13929266,3.307856942,23.74753225,,,0.156983174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 24.0,,,,,,,67.3948,1.138264229,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 25.0,,,,,,,70.2812,1.065062892,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 26.0,,,,,,,73.1676,1.146544923,,0.036011023,,,,0.001563982,,,,,0.156398194,3.601102316,23.02521674,,,0.179317555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 27.0,,,,,,,76.054,1.106797591,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 28.0,,,,,,,78.9404,1.095535847,,0.036325548,,,,0.001530745,,,,,0.15307454,3.632554761,23.73062661,,,0.167698646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 29.0,,,,,,,81.8268,1.094210935,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 30.0,,,,,,,84.7132,1.202522416,,0.036224541,,,,0.001410989,,,,,0.141098928,3.6224541,25.67315118,,,0.169674623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 31,,,,,,,87.5996,1.093217252,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 32,,,,,,,90.486,0.899780235,,0.051710746,,,,0.001426901,,,,,0.142690077,5.171074624,36.23990351,,,0.128389711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 33,,,,,,,93.3724,0.824260304,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 34,,,,,,,96.2588,0.983912088,,0.062439218,,,,0.001341731,,,,,0.134173071,6.24392178,46.53632621,,,0.132014506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 35,,,,,,,99.1452,0.944827212,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.55086584,48.50900339,,De 33 36,,,,,,,102.0316,0.817635748,,0.037451383,,,,0.000905979,,,,,0.090597911,3.745138329,41.33802102,,,0.07407609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S06,,S06-1,single set of methods,,,,,,0,5,S06-1-00,2.5,0.2,,0.0249,,,,0.00249,,,,,0.249,2.49,10,,,0.093,0.0249,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S06,,S06-1,single set of methods,,,,,,5,10,S06-1-05,7.5,0.808,,0.018,,,,0.00165,,,,,0.165,1.8,10.90909091,,,0.0739,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S06,,S06-1,single set of methods,,,,,,10,15,S06-1-10,12.5,0.926,,0.0143,,,,0.0013,,,,,0.13,1.43,11,,,0.0624,0.0143,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S06,,S06-1,single set of methods,,,,,,15,20,S06-1-15,17.5,0.938,,0.0149,,,,0.00128,,,,,0.128,1.49,11.640625,,,0.0587,0.0149,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S06,,S06-1,single set of methods,,,,,,20,25,S06-1-20,22.5,0.948,,0.0132,,,,0.00123,,,,,0.123,1.32,10.73170732,,,0.0534,0.0132,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S06,,S06-1,single set of methods,,,,,,25,30,S06-1-25,27.5,0.843,,0.0129,,,,0.00122,,,,,0.122,1.29,10.57377049,,,0.0608,0.0129,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S06,,S06-2,single set of methods,,,,,,0,5,S06-2-00,2.5,1.037,,0.0129,,,,0.00125,,,,,0.125,1.29,10.32,,,0.0408,0.0129,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S06,,S06-2,single set of methods,,,,,,5,10,S06-2-05,7.5,1.111,,0.011,,,,0.00103,,,,,0.103,1.1,10.67961165,,,0.0421,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S06,,S06-2,single set of methods,,,,,,10,15,S06-2-10,12.5,1.084,,0.0128,,,,0.00109,,,,,0.109,1.28,11.74311927,,,0.044,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S06,,S06-2,single set of methods,,,,,,15,20,S06-2-15,17.5,1.166,,0.0097,,,,0.00092,,,,,0.092,0.97,10.54347826,,,0.0399,0.0097,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S06,,S06-2,single set of methods,,,,,,20,25,S06-2-20,22.5,1.258,,0.0067,,,,0.00065,,,,,0.065,0.67,10.30769231,,,0.0271,0.0067,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S06,,S06-3,single set of methods,,,,,,0,5,S06-3-00,2.5,0.542,,0.0211,,,,0.00193,,,,,0.193,2.11,10.93264249,,,0.0839,0.0211,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S06,,S06-3,single set of methods,,,,,,5,10,S06-3-05,7.5,0.958,,0.0146,,,,0.00113,,,,,0.113,1.46,12.92035398,,,0.0526,0.0146,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S06,,S06-3,single set of methods,,,,,,10,15,S06-3-10,12.5,1.059,,0.0137,,,,0.00102,,,,,0.102,1.37,13.43137255,,,0.0494,0.0137,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S06,,S06-3,single set of methods,,,,,,15,20,S06-3-15,17.5,1.077,,0.0144,,,,0.00114,,,,,0.114,1.44,12.63157895,,,0.0501,0.0144,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S06,,S06-3,single set of methods,,,,,,20,25,S06-3-20,22.5,1.066,,0.0133,,,,0.00108,,,,,0.108,1.33,12.31481481,,,0.0543,0.0133,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S06,,S06-3,single set of methods,,,,,,25,30,S06-3-25,27.5,0.917,,0.025,,,,0.00168,,,,,0.168,2.5,14.88095238,,,0.0709,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-1,single set of methods,,,,,,0,5,S14-1-00,2.5,0.185,,0.0935,,,,0.00653,,,,,0.653,9.35,14.31852986,,,0.2167,0.0935,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-1,single set of methods,,,,,,5,10,S14-1-05,7.5,0.322,,0.0575,,,,0.0041,,,,,0.41,5.75,14.02439024,,,0.1631,0.0575,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-1,single set of methods,,,,,,10,15,S14-1-10,12.5,0.76,,0.0236,,,,0.00166,,,,,0.166,2.36,14.21686747,,,0.0826,0.0236,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-1,single set of methods,,,,,,15,20,S14-1-15,17.5,0.926,,0.016,,,,0.00134,,,,,0.134,1.6,11.94029851,,,0.0667,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-1,single set of methods,,,,,,20,25,S14-1-20,22.5,0.89,,0.0157,,,,0.00136,,,,,0.136,1.57,11.54411765,,,0.069,0.0157,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-1,single set of methods,,,,,,25,30,S14-1-25,27.5,0.857,,0.0148,,,,0.00133,,,,,0.133,1.48,11.12781955,,,0.0663,0.0148,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-2,single set of methods,,,,,,0,5,S14-2-00,2.5,0.367,,0.0672,,,,0.00443,,,,,0.443,6.72,15.16930023,,,0.1608,0.0672,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-2,single set of methods,,,,,,5,10,S14-2-05,7.5,0.618,,0.0276,,,,0.002,,,,,0.2,2.76,13.8,,,0.0703,0.0276,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-2,single set of methods,,,,,,10,15,S14-2-10,12.5,0.827,,0.0179,,,,0.00147,,,,,0.147,1.79,12.17687075,,,0.0481,0.0179,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-2,single set of methods,,,,,,15,20,S14-2-15,17.5,0.831,,0.0178,,,,0.00131,,,,,0.131,1.78,13.58778626,,,0.048,0.0178,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-2,single set of methods,,,,,,20,25,S14-2-20,22.5,0.758,,0.0149,,,,0.00129,,,,,0.129,1.49,11.5503876,,,0.0489,0.0149,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-2,single set of methods,,,,,,25,30,S14-2-25,27.5,0.709,,0.0148,,,,0.00131,,,,,0.131,1.48,11.29770992,,,0.0527,0.0148,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-3,single set of methods,,,,,,0,5,S14-3-00,2.5,0.423,,0.0596,,,,0.00363,,,,,0.363,5.96,16.41873278,,,0.1327,0.0596,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-3,single set of methods,,,,,,5,10,S14-3-05,7.5,0.74,,0.0364,,,,0.00213,,,,,0.213,3.64,17.08920188,,,0.0787,0.0364,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-3,single set of methods,,,,,,10,15,S14-3-10,12.5,0.945,,0.017,,,,0.00117,,,,,0.117,1.7,14.52991453,,,0.0483,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-3,single set of methods,,,,,,15,20,S14-3-15,17.5,0.919,,0.0141,,,,0.00113,,,,,0.113,1.41,12.47787611,,,0.0484,0.0141,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-3,single set of methods,,,,,,20,25,S14-3-20,22.5,0.873,,0.0143,,,,0.00119,,,,,0.119,1.43,12.01680672,,,0.0498,0.0143,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S14,,S14-3,single set of methods,,,,,,25,30,S14-3-25,27.5,0.82,,0.015,,,,0.00127,,,,,0.127,1.5,11.81102362,,,0.0517,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-1,single set of methods,,,,,,0,5,S33-1-00,2.5,0.826,,0.0274,,,,0.00164,,,,,0.164,2.74,16.70731707,,,0.0837,0.0274,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-1,single set of methods,,,,,,5,10,S33-1-05,7.5,0.724,,0.0334,,,,0.00221,,,,,0.221,3.34,15.11312217,,,0.1018,0.0334,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-1,single set of methods,,,,,,10,15,S33-1-10,12.5,0.63,,0.0343,,,,0.00238,,,,,0.238,3.43,14.41176471,,,0.1085,0.0343,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-1,single set of methods,,,,,,15,20,S33-1-15,17.5,0.551,,0.0423,,,,0.00284,,,,,0.284,4.23,14.8943662,,,0.13,0.0423,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-1,single set of methods,,,,,,20,25,S33-1-20,22.5,0.541,,0.0368,,,,0.00251,,,,,0.251,3.68,14.66135458,,,0.1225,0.0368,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-1,single set of methods,,,,,,25,30,S33-1-25,27.5,0.416,,0.0477,,,,0.00319,,,,,0.319,4.77,14.95297806,,,0.157,0.0477,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-2,single set of methods,,,,,,0,5,S33-2-00,2.5,1.2,,0.0119,,,,0.00073,,,,,0.073,1.19,16.30136986,,,0.0416,0.0119,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-2,single set of methods,,,,,,5,10,S33-2-05,7.5,1.12,,0.0155,,,,0.00089,,,,,0.089,1.55,17.41573034,,,0.0442,0.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-2,single set of methods,,,,,,10,15,S33-2-10,12.5,1.116,,0.0166,,,,0.00104,,,,,0.104,1.66,15.96153846,,,0.052,0.0166,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-2,single set of methods,,,,,,15,20,S33-2-15,17.5,0.922,,0.0204,,,,0.00117,,,,,0.117,2.04,17.43589744,,,0.0562,0.0204,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-2,single set of methods,,,,,,20,25,S33-2-20,22.5,1.04,,0.0135,,,,0.00088,,,,,0.088,1.35,15.34090909,,,0.0465,0.0135,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-2,single set of methods,,,,,,25,30,S33-2-25,27.5,0.74,,0.0266,,,,0.00159,,,,,0.159,2.66,16.72955975,,,0.0867,0.0266,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-3,single set of methods,,,,,,0,5,S33-3-00,2.5,1.278,,0.0086,,,,0.00046,,,,,0.046,0.86,18.69565217,,,0.039,0.0086,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-3,single set of methods,,,,,,5,10,S33-3-05,7.5,1.175,,0.0165,,,,0.00072,,,,,0.072,1.65,22.91666667,,,0.0488,0.0165,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-3,single set of methods,,,,,,10,15,S33-3-10,12.5,0.982,,0.0232,,,,0.00101,,,,,0.101,2.32,22.97029703,,,0.0681,0.0232,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-3,single set of methods,,,,,,15,20,S33-3-15,17.5,0.928,,0.027,,,,0.00128,,,,,0.128,2.7,21.09375,,,0.0713,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-3,single set of methods,,,,,,20,25,S33-3-20,22.5,0.874,,0.0229,,,,0.00121,,,,,0.121,2.29,18.92561983,,,0.059,0.0229,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S33,,S33-3,single set of methods,,,,,,25,30,S33-3-25,27.5,0.981,,0.0182,,,,0.00093,,,,,0.093,1.82,19.56989247,,,0.0546,0.0182,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,McClellan_et_al_2021,,S50,,S50-1A,single set of methods,,,,,,0,5,S50-1-00,2.5,0.186,,0.1608,,,,0.01122,,,,,1.122,16.08,14.3315508,,,0.3934,0.1608,,,,,,,,,,,,,,,,,,,,,,,,,,,
