"Database","Source","study_id","study_site_core","site_id","Site","Plot","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ1_1","N9_ET3_CQ1",NA,NA,"1","mangrove",2015,"8.307105","-82.281247",0.725,0.775,4.66,0.22,0.501,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ1_2","N9_ET3_CQ1",NA,NA,"2","mangrove",2015,"8.307105","-82.281247",0.05,0.1,8.98,0.32,0.357,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ1_2","N9_ET3_CQ1",NA,NA,"2","mangrove",2015,"8.307105","-82.281247",0.2,0.25,10.6,0.34,0.339,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ1_2","N9_ET3_CQ1",NA,NA,"2","mangrove",2015,"8.307105","-82.281247",0.375,0.425,7.18,0.25,0.379,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ1_2","N9_ET3_CQ1",NA,NA,"2","mangrove",2015,"8.307105","-82.281247",0.725,0.775,6.94,0.25,0.477,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ1_3","N9_ET3_CQ1",NA,NA,"3","mangrove",2015,"8.307105","-82.281247",0.05,0.1,9.92,0.33,0.333,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ1_3","N9_ET3_CQ1",NA,NA,"3","mangrove",2015,"8.307105","-82.281247",0.2,0.25,11.92,0.33,0.266,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ1_3","N9_ET3_CQ1",NA,NA,"3","mangrove",2015,"8.307105","-82.281247",0.375,0.425,9.08,0.25,0.324,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ1_3","N9_ET3_CQ1",NA,NA,"3","mangrove",2015,"8.307105","-82.281247",0.725,0.775,9.25,0.23,0.361,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ2_1","N9_ET3_CQ2",NA,NA,"1","mangrove",2015,"8.276765","-82.34989",0.05,0.1,12,0.44,0.403,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ2_1","N9_ET3_CQ2",NA,NA,"1","mangrove",2015,"8.276765","-82.34989",0.2,0.25,9.04,0.4,0.411,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ2_1","N9_ET3_CQ2",NA,NA,"1","mangrove",2015,"8.276765","-82.34989",0.375,0.425,9,0.39,0.419,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ2_1","N9_ET3_CQ2",NA,NA,"1","mangrove",2015,"8.276765","-82.34989",0.725,0.775,5.18,0.23,0.609,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ2_2","N9_ET3_CQ2",NA,NA,"2","mangrove",2015,"8.276765","-82.34989",0.05,0.1,8.72,0.37,0.34,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ2_2","N9_ET3_CQ2",NA,NA,"2","mangrove",2015,"8.276765","-82.34989",0.2,0.25,10.07,0.44,0.294,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ2_2","N9_ET3_CQ2",NA,NA,"2","mangrove",2015,"8.276765","-82.34989",0.375,0.425,5.84,0.26,0.537,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ2_2","N9_ET3_CQ2",NA,NA,"2","mangrove",2015,"8.276765","-82.34989",0.725,0.775,4.86,0.22,0.573,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ2_3","N9_ET3_CQ2",NA,NA,"3","mangrove",2015,"8.276765","-82.34989",0.05,0.1,10.79,0.41,0.422,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ2_3","N9_ET3_CQ2",NA,NA,"3","mangrove",2015,"8.276765","-82.34989",0.2,0.25,11.43,0.41,0.276,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ2_3","N9_ET3_CQ2",NA,NA,"3","mangrove",2015,"8.276765","-82.34989",0.375,0.425,9.77,0.38,0.329,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ2_3","N9_ET3_CQ2",NA,NA,"3","mangrove",2015,"8.276765","-82.34989",0.725,0.775,6.11,0.27,0.521,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ3_1","N9_ET3_CQ3",NA,NA,"1","mangrove",2015,"8.317855","-82.440367",0.05,0.1,4.77,0.23,0.465,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ3_1","N9_ET3_CQ3",NA,NA,"1","mangrove",2015,"8.317855","-82.440367",0.2,0.25,4.71,0.23,0.52,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ3_1","N9_ET3_CQ3",NA,NA,"1","mangrove",2015,"8.317855","-82.440367",0.375,0.425,6.58,0.23,0.457,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ3_1","N9_ET3_CQ3",NA,NA,"1","mangrove",2015,"8.317855","-82.440367",0.725,0.775,5.7,0.25,0.391,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ3_2","N9_ET3_CQ3",NA,NA,"2","mangrove",2015,"8.317855","-82.440367",0.05,0.1,4.91,0.28,0.393,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ3_2","N9_ET3_CQ3",NA,NA,"2","mangrove",2015,"8.317855","-82.440367",0.2,0.25,5.62,0.27,0.453,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ3_2","N9_ET3_CQ3",NA,NA,"2","mangrove",2015,"8.317855","-82.440367",0.375,0.425,5.14,0.24,0.475,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ3_2","N9_ET3_CQ3",NA,NA,"2","mangrove",2015,"8.317855","-82.440367",0.725,0.775,4.83,0.24,0.381,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ3_3","N9_ET3_CQ3",NA,NA,"3","mangrove",2015,"8.317855","-82.440367",0.05,0.1,7.05,0.27,0.423,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ3_3","N9_ET3_CQ3",NA,NA,"3","mangrove",2015,"8.317855","-82.440367",0.2,0.25,5,0.23,0.42,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ3_3","N9_ET3_CQ3",NA,NA,"3","mangrove",2015,"8.317855","-82.440367",0.375,0.425,5.15,0.22,0.431,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N9_ET3_CQ3_3","N9_ET3_CQ3",NA,NA,"3","mangrove",2015,"8.317855","-82.440367",0.725,0.775,5.78,0.25,0.453,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP1_1","S26_LG1_SP1",NA,NA,"1","mangrove",2015,"-24.691084","-47.513154",0.05,0.1,8.533,0.448,0.397,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP1_1","S26_LG1_SP1",NA,NA,"1","mangrove",2015,"-24.691084","-47.513154",0.2,0.25,8.147,0.418,0.39,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP1_1","S26_LG1_SP1",NA,NA,"1","mangrove",2015,"-24.691084","-47.513154",0.375,0.425,6.579,0.426,0.381,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP1_1","S26_LG1_SP1",NA,NA,"1","mangrove",2015,"-24.691084","-47.513154",0.725,0.775,3.24,0.277,0.706,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP1_2","S26_LG1_SP1",NA,NA,"2","mangrove",2015,"-24.691084","-47.513154",0.05,0.1,6.672,0.429,0.361,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP1_2","S26_LG1_SP1",NA,NA,"2","mangrove",2015,"-24.691084","-47.513154",0.2,0.25,6.519,0.399,0.346,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP1_2","S26_LG1_SP1",NA,NA,"2","mangrove",2015,"-24.691084","-47.513154",0.375,0.425,6.384,0.386,0.41,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP1_2","S26_LG1_SP1",NA,NA,"2","mangrove",2015,"-24.691084","-47.513154",0.725,0.775,4.847,0.334,0.463,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP1_3","S26_LG1_SP1",NA,NA,"3","mangrove",2015,"-24.691084","-47.513154",0.05,0.1,5.957,0.215,0.649,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP1_3","S26_LG1_SP1",NA,NA,"3","mangrove",2015,"-24.691084","-47.513154",0.2,0.25,10.688,0.441,0.439,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP1_3","S26_LG1_SP1",NA,NA,"3","mangrove",2015,"-24.691084","-47.513154",0.375,0.425,2.36,0.117,0.81,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP1_3","S26_LG1_SP1",NA,NA,"3","mangrove",2015,"-24.691084","-47.513154",0.725,0.775,1.163,0.084,1.401,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP2_1","S26_LG1_SP2",NA,NA,"1","mangrove",2015,"-25.018879","-47.917862",0.05,0.1,2.573,0.235,0.94,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP2_1","S26_LG1_SP2",NA,NA,"1","mangrove",2015,"-25.018879","-47.917862",0.2,0.25,1.957,0.2,0.964,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP2_1","S26_LG1_SP2",NA,NA,"1","mangrove",2015,"-25.018879","-47.917862",0.375,0.425,2.821,0.236,0.776,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP2_1","S26_LG1_SP2",NA,NA,"1","mangrove",2015,"-25.018879","-47.917862",0.725,0.775,3.553,0.278,0.671,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP2_2","S26_LG1_SP2",NA,NA,"2","mangrove",2015,"-25.018879","-47.917862",0.05,0.1,1.87,0.162,1.326,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP2_2","S26_LG1_SP2",NA,NA,"2","mangrove",2015,"-25.018879","-47.917862",0.2,0.25,2.328,0.181,1.15,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP2_2","S26_LG1_SP2",NA,NA,"2","mangrove",2015,"-25.018879","-47.917862",0.375,0.425,1.825,0.177,1.004,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP2_2","S26_LG1_SP2",NA,NA,"2","mangrove",2015,"-25.018879","-47.917862",0.725,0.775,3.294,0.265,0.588,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP2_3","S26_LG1_SP2",NA,NA,"3","mangrove",2015,"-25.018879","-47.917862",0.05,0.1,4.266,0.323,0.509,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP2_3","S26_LG1_SP2",NA,NA,"3","mangrove",2015,"-25.018879","-47.917862",0.2,0.25,5.906,0.356,0.507,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP2_3","S26_LG1_SP2",NA,NA,"3","mangrove",2015,"-25.018879","-47.917862",0.375,0.425,4.32,0.284,0.56,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP2_3","S26_LG1_SP2",NA,NA,"3","mangrove",2015,"-25.018879","-47.917862",0.725,0.775,3.953,0.28,0.637,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP3_1","S26_LG1_SP3",NA,NA,"1","mangrove",2015,"-25.230937","-48.022265",0.05,0.1,7.857,0.499,0.313,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP3_1","S26_LG1_SP3",NA,NA,"1","mangrove",2015,"-25.230937","-48.022265",0.2,0.25,8.375,0.494,0.362,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP3_1","S26_LG1_SP3",NA,NA,"1","mangrove",2015,"-25.230937","-48.022265",0.375,0.425,9.028,0.451,0.37,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP3_1","S26_LG1_SP3",NA,NA,"1","mangrove",2015,"-25.230937","-48.022265",0.725,0.775,2.673,0.208,0.807,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP3_2","S26_LG1_SP3",NA,NA,"2","mangrove",2015,"-25.230937","-48.022265",0.05,0.1,8.948,0.513,0.348,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP3_2","S26_LG1_SP3",NA,NA,"2","mangrove",2015,"-25.230937","-48.022265",0.2,0.25,7.744,0.466,0.364,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP3_2","S26_LG1_SP3",NA,NA,"2","mangrove",2015,"-25.230937","-48.022265",0.375,0.425,6.96,0.4,0.376,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP3_2","S26_LG1_SP3",NA,NA,"2","mangrove",2015,"-25.230937","-48.022265",0.725,0.775,4.603,0.292,0.493,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP3_3","S26_LG1_SP3",NA,NA,"3","mangrove",2015,"-25.230937","-48.022265",0.05,0.1,7.602,0.391,0.633,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP3_3","S26_LG1_SP3",NA,NA,"3","mangrove",2015,"-25.230937","-48.022265",0.2,0.25,4.327,0.287,0.588,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP3_3","S26_LG1_SP3",NA,NA,"3","mangrove",2015,"-25.230937","-48.022265",0.375,0.425,4.903,0.281,0.675,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S26_LG1_SP3_3","S26_LG1_SP3",NA,NA,"3","mangrove",2015,"-25.230937","-48.022265",0.725,0.775,2.48,0.173,0.928,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0,0.04,0.7,NA,1.309,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.035,0.06,0.69,NA,1.319,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.065,0.1,0.53,NA,1.36,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.095,0.12,0.29,NA,1.407,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.125,0.16,0.18,NA,1.456,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.155,0.18,0.16,NA,1.432,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.185,0.22,0.32,NA,1.43,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.215,0.24,0.15,NA,1.422,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.245,0.28,0.41,NA,1.384,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.275,0.3,0.23,NA,1.342,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.305,0.35,0.36,NA,1.476,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.35,0.41,0.41,NA,1.445,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.41,0.47,0.35,NA,1.487,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.47,0.53,0.36,NA,1.443,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.53,0.59,0.17,NA,1.435,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.59,0.65,0.19,NA,1.47,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.65,0.71,0.18,NA,1.457,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.71,0.77,0.57,NA,1.547,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.77,0.83,0.5,NA,1.516,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_1","abu_al_abyad","abu_al_abyad",1,"1","seagrass",2013,"24.20513","53.61585",0.83,0.89,0.04,NA,1.433,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_2","abu_al_abyad","abu_al_abyad",2,"2","seagrass",2013,"24.20513","53.61585",0,0.03,0.57,NA,1.28,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_2","abu_al_abyad","abu_al_abyad",2,"2","seagrass",2013,"24.20513","53.61585",0.025,0.06,0.83,NA,1.266,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_2","abu_al_abyad","abu_al_abyad",2,"2","seagrass",2013,"24.20513","53.61585",0.055,0.09,0.37,NA,1.389,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_2","abu_al_abyad","abu_al_abyad",2,"2","seagrass",2013,"24.20513","53.61585",0.085,0.12,0.53,NA,1.388,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_2","abu_al_abyad","abu_al_abyad",2,"2","seagrass",2013,"24.20513","53.61585",0.115,0.14,0.9,NA,1.421,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_2","abu_al_abyad","abu_al_abyad",2,"2","seagrass",2013,"24.20513","53.61585",0.145,0.17,0.45,NA,1.452,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_2","abu_al_abyad","abu_al_abyad",2,"2","seagrass",2013,"24.20513","53.61585",0.175,0.2,0.46,NA,1.469,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_2","abu_al_abyad","abu_al_abyad",2,"2","seagrass",2013,"24.20513","53.61585",0.205,0.23,0.62,NA,1.398,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_2","abu_al_abyad","abu_al_abyad",2,"2","seagrass",2013,"24.20513","53.61585",0.235,0.26,0.27,NA,1.496,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_2","abu_al_abyad","abu_al_abyad",2,"2","seagrass",2013,"24.20513","53.61585",0.265,0.3,0.57,NA,1.376,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_2","abu_al_abyad","abu_al_abyad",2,"2","seagrass",2013,"24.20513","53.61585",0.295,0.34,0.73,NA,1.494,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_2","abu_al_abyad","abu_al_abyad",2,"2","seagrass",2013,"24.20513","53.61585",0.34,0.4,0.58,NA,1.481,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_2","abu_al_abyad","abu_al_abyad",2,"2","seagrass",2013,"24.20513","53.61585",0.4,0.46,0.6,NA,1.485,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_2","abu_al_abyad","abu_al_abyad",2,"2","seagrass",2013,"24.20513","53.61585",0.46,0.52,0.43,NA,1.493,"https://doi.org/10.15146/R3K59Z"
"Maxwell","Schile et al 2016","Schile_et_al_2016","Schile_et_al_2016_abu_al_abyad_2","abu_al_abyad","abu_al_abyad",2,"2","seagrass",2013,"24.20513","53.61585",0.52,0.58,0.49,NA,1.481,"https://doi.org/10.15146/R3K59Z"
